# Posterior probabilities of HI were assessed using the estimated fraction of haploinsufficient genes as prior (24%), thus some genes may have less observed PTVs that expected and even though have a low posterior probability.
# name = HGNC symbol
# posterior = posterior of being intolerant to PTVs 
# observedtruncationcount = number of PTVs in the gene
# expectedtruncationcount = number of expected PTVs in the gene as a function of its de novo mutation rate and number of synonymous mutations
name posterior observedtruncationcount expectedtruncationcount
KIF2B 1.0832753392412716E-5 9 8.487643982940057
CHPF2 1.0881935167652627E-5 10 13.084767948234301
PPFIBP2 1.0890716879784761E-5 10 13.08730680081111
ZNF596 1.0926561753889813E-5 9 8.514781406378157
WDR63 1.0991650263370558E-5 10 13.116341225908293
GBP7 1.1127803073672529E-5 9 8.572220068096048
PLEKHG6 1.1255691350382768E-5 10 13.191052041836056
CD109 1.1257910734522776E-5 11 17.774539766516472
PGBD3 1.126316944050867E-5 9 8.610275165393478
PLEKHG4 1.1317029813594536E-5 11 17.791024115770007
ZNF780B 1.1333519874796113E-5 10 13.212739528309726
SEMG2 1.1352507064641874E-5 9 8.635140645700876
ZNF611 1.1379081447117955E-5 9 8.642499384656116
LILRB1 1.1400229582295717E-5 9 8.64834326657412
ZNF613 1.145332450926976E-5 9 8.662967391552579
WDR35 1.1455687680462774E-5 11 17.82935111655088
TRIM6 1.1478467734386893E-5 9 8.669869042745006
KBTBD3 1.1497290188613468E-5 9 8.675025796062807
RAPGEF3 1.159435078951122E-5 10 13.28435121835658
ZNF675 1.1933090812674801E-5 9 8.792118151175531
TGM5 1.1995491626357487E-5 9 8.808533281291897
THAP9 1.2006581073351341E-5 10 13.394308730637508
C5orf34 1.2044026969429264E-5 9 8.821242036515027
LIPE 1.2168500908853253E-5 10 13.436469517700493
DHDH 1.2202499937641669E-5 8 4.279516509045681
FAM194A 1.2259015185256385E-5 9 8.87692668582283
MFI2 1.2379465552193597E-5 9 8.907699547171488
ECM2 1.261312913908674E-5 9 8.966551738966514
NOX3 1.262839749547854E-5 9 8.970359301741743
ATP2A1 1.2668583722571418E-5 10 13.563226026824198
DCLRE1A 1.2692500299952565E-5 10 13.569162133813323
SEMG1 1.2792119197472893E-5 9 9.010900657641695
COL7A1 1.3155147705364694E-5 16 41.17904512279458
ZNF749 1.3160895635845117E-5 9 9.100349574274425
TMEM206 1.3206573271565208E-5 8 4.528386882858755
CAPN2 1.3306677791151254E-5 9 9.135020484768631
DIS3 1.3308294800000556E-5 10 13.718270121816433
SLC5A9 1.3316349242254012E-5 9 9.137307162039678
FGL1 1.3909875632641467E-5 8 4.691683589497709
CCDC122 1.3963301864219927E-5 8 4.703748928082124
LMF2 1.3966678439143889E-5 9 9.287377116718424
RARS 1.3982089062444275E-5 9 9.290847908210713
MYBPC2 1.4001454553941987E-5 10 13.878071200635615
FAM161B 1.4093668364072377E-5 9 9.315864342511798
SIGLEC11 1.4426568032596153E-5 9 9.389341276630383
AXDND1 1.4563784325117292E-5 10 14.002002326869697
BHMT2 1.4592025869333058E-5 8 4.842365180930105
DZANK1 1.4611748819011335E-5 9 9.429483511231432
SERPINB4 1.4702459156609324E-5 8 4.866094617045775
CCDC15 1.4709739815476072E-5 10 14.033387190825591
TTC3 1.4788330161368973E-5 13 27.798759371496278
HEATR4 1.4972931251136355E-5 10 14.089202260146006
MIS18BP1 1.4980530764048442E-5 10 14.090799279256485
SPOCD1 1.5098763490380976E-5 10 14.115541786020724
LRIF1 1.510172968697317E-5 9 9.533292823752554
MYO1C 1.5128407979003892E-5 10 14.121715095136064
OAS2 1.5143807192723985E-5 9 9.54204992569693
AMHR2 1.5175980900463706E-5 9 9.548729465854276
SERPINB12 1.53173720416732E-5 8 4.9950494086126636
SLC9A4 1.5358074982670922E-5 9 9.586268922516906
FCRL3 1.5382436795456707E-5 9 9.591257424412547
MTERFD3 1.5389906996077657E-5 8 5.009918291821307
LAMA4 1.560827713935355E-5 12 23.385731196370827
ZNF607 1.6239485679681824E-5 9 9.76190315647403
ZNF785 1.6288832661252743E-5 8 5.188585247476036
AGPHD1 1.638733065694246E-5 8 5.2075597157173465
C5orf45 1.642194824957897E-5 8 5.2142013098254285
SLC36A2 1.6750040767346175E-5 8 5.276461586473366
CHRNA5 1.6759053688731087E-5 8 5.27815465698515
CPO 1.6798816279450958E-5 8 5.285613176731614
SRRM5 1.6933241681690423E-5 8 5.310698112777381
CUL7 1.7077216083598672E-5 12 23.668813882059332
IGSF22 1.715235027858912E-5 10 14.516896333104377
CD1C 1.73199571773118E-5 8 5.381767275157463
MSH3 1.7525518905141443E-5 10 14.584635816788168
SNAPC1 1.7736279086938243E-5 8 5.456525138020724
ZNF433 1.796694391655675E-5 9 10.080060322473646
GPSM2 1.8120157939119932E-5 9 10.106785575320412
MYH6 1.814950797552176E-5 12 23.860480936608653
PCNT 1.8272324009267486E-5 17 46.796042927251264
FAM129C 1.8327845726161187E-5 9 10.142654197571193
PLA2G7 1.877087566452448E-5 8 5.634961002412829
KNTC1 1.890941952545641E-5 13 28.572441525665226
KIAA0408 1.8933700826574636E-5 9 10.245011569381619
LENG9 1.9038411026751747E-5 8 5.679502317563122
ALLC 1.9058675794443175E-5 8 5.68285060738767
APOL1 1.9105403461466223E-5 8 5.690557737329108
PCDHB4 1.924833140823315E-5 9 10.296882600575337
ZNF33A 1.9331729543350862E-5 9 10.310489756190558
MARCH10 1.9468070791715088E-5 9 10.332609131410443
CNGB1 1.9659608505433473E-5 10 14.946290260469894
PCDHA10 1.9691763517810674E-5 9 10.368566600131068
MIIP 1.973202982176807E-5 8 5.792128597564604
TPH1 1.983115548575415E-5 8 5.807899960521418
SYTL2 1.9946871181626992E-5 10 14.991945859190732
IQUB 2.0056626111041332E-5 9 10.426348989847853
TRIM65 2.0217789613759177E-5 8 5.868670929582973
PCOLCE2 2.0246025715700323E-5 8 5.873063428224663
KRT36 2.058211795072497E-5 8 5.924881635951122
ZNF793 2.0779070828901814E-5 8 5.9548557565776115
FMN1 2.0950857000714268E-5 10 15.14650311732028
ALG10B 2.101630636748708E-5 8 5.9905855171938045
KIAA1755 2.1312526212924815E-5 10 15.200371250703775
RTKN2 2.1371068282378693E-5 9 10.626137440778859
LILRA1 2.1701798482573373E-5 8 6.091604248662086
FCRL2 2.1838279877599198E-5 8 6.111335743636036
MMRN1 2.1930574390771117E-5 10 15.290343656951352
EFCAB6 2.1954536459986697E-5 11 19.876647875576673
KIF15 2.1986150155128785E-5 11 19.88117667311885
HK3 2.2359203162507143E-5 9 10.768397291802017
APLF 2.250272479358095E-5 8 6.205668051288672
CCDC33 2.2679151441194973E-5 9 10.813114966799144
ASB14 2.2726436479648258E-5 8 6.236803015243703
CPNE1 2.2868862487841856E-5 8 6.256465817681818
SEMA4F 2.289487115890256E-5 9 10.842910453726876
ZNF493 2.2992496344681202E-5 9 10.85630241599253
SPAG17 2.3084645714247108E-5 13 29.200359966984188
TARBP1 2.3377463021850485E-5 11 20.07429705368914
MYBPH 2.38657686526962E-5 8 6.390759740688562
ATP8B3 2.4079320094636975E-5 10 15.584531468029091
MACC1 2.4090440751890146E-5 9 11.003117485224521
KIAA1919 2.429222604831186E-5 8 6.446503202107564
AP4B1 2.4470462957443E-5 9 11.05237885592639
CCDC110 2.4891339531485046E-5 9 11.10605111242518
MSS51 2.49727028522668E-5 8 6.533455017075449
KRT82 2.5098791017884873E-5 8 6.549306154685391
ZNF839 2.5120936306873956E-5 9 11.134949122956112
HARS2 2.5387648856647583E-5 8 6.585321698781506
PIGN 2.5404430391804166E-5 9 11.170268653642873
SLC22A9 2.5441803363235645E-5 8 6.592028188193044
EFCAB5 2.5553114874961662E-5 11 20.354369893367945
TDO2 2.5555001205702837E-5 8 6.6060006148852946
TMC3 2.558447790682483E-5 10 15.775363281705513
APBA3 2.574845290002023E-5 8 6.629736421680891
OASL 2.6123638257239423E-5 8 6.675266230717692
CDC42BPG 2.633818503575798E-5 11 20.44961072831439
HSPA6 2.646449264741903E-5 8 6.716066546589783
CLTCL1 2.651982428173438E-5 11 20.471241745494332
ABCA4 2.6732012630841103E-5 13 29.662058353184733
TSEN54 2.6969518172048766E-5 8 6.775562161418829
USP40 2.7000415353668515E-5 10 15.944900224995983
BANK1 2.7352272088624423E-5 9 11.40278301956371
FRMPD1 2.74374331108404E-5 11 20.578301482697874
CTU2 2.8070392541977622E-5 8 6.901482180801773
CEP164 2.8201861833684584E-5 11 20.664790239757814
CCDC17 2.832427613153398E-5 8 6.929820665754279
ASB16 2.8445068315519887E-5 8 6.943214434764159
C11orf40 2.8679476371111707E-5 7 2.386177534576384
ZNF383 2.8686185912534593E-5 8 6.969780975032753
KRT75 2.889754547180441E-5 8 6.992885732461724
FAM154A 2.9151770618203926E-5 8 7.020453503177879
TMBIM4 2.9493095736969242E-5 7 2.4742233723518754
KRT24 2.950878505192337E-5 8 7.0587644221582035
USP44 2.9983329800236936E-5 9 11.691843305720129
HTR2B 3.0023303899498106E-5 8 7.11316941714035
MARCO 3.0400734951985752E-5 8 7.152489236505067
ZNF329 3.049795326871433E-5 8 7.162538138715705
IFNA10 3.086186846918847E-5 7 2.6170044949231506
PXDNL 3.101963650074308E-5 11 20.964521913875366
FAM179A 3.1164679651683086E-5 9 11.813469856977337
GPR113 3.153540637151945E-5 9 11.850689250797933
CRP 3.1611999280790025E-5 7 2.6925898949346374
CD163L1 3.1957922283922396E-5 11 21.058312660473177
GJB2 3.235548293299745E-5 7 2.765756091843272
GPLD1 3.24181068864998E-5 9 11.93757635176793
IQGAP2 3.256952591467545E-5 11 21.117977358774503
NKAPL 3.285007787803852E-5 8 7.3963709876379
AFM 3.323861036534273E-5 8 7.433378034362205
KIAA0141 3.336879451891839E-5 8 7.445681161014646
C19orf44 3.351110686028486E-5 8 7.459075675794608
TPSD1 3.392189899905929E-5 7 2.91455574643678
PADI3 3.396741591831617E-5 8 7.501643324670264
LMF1 3.4300618509164546E-5 8 7.5323670667966685
TSTD2 3.430168411499594E-5 8 7.532464844010997
ZCCHC4 3.434505928080984E-5 8 7.53644226023472
TACC2 3.472487482130701E-5 14 35.06826076238399
APPL2 3.514467502377651E-5 8 7.608879152698984
MCMDC2 3.515597094207641E-5 8 7.6098905979137506
KRTAP5-1 3.516538567742059E-5 7 3.0278661497039234
TPO 3.550178476179065E-5 9 12.223565990532336
ACSF3 3.592478484899122E-5 8 7.67797794803354
PDCD1LG2 3.608490866561437E-5 7 3.1091081073326805
KRT9 3.608617002741022E-5 8 7.692085326213487
POLR2E 3.6348668853718374E-5 7 3.1320300712306777
ZNF835 3.655725671445145E-5 8 7.732907040484065
CREG2 3.6673723276725336E-5 7 3.1600510703748403
COASY 3.667761505970061E-5 8 7.743252253658357
ZNF266 3.720974280201065E-5 8 7.7885873126346405
SLFN11 3.729439426583583E-5 9 12.378606643850178
OR6C76 3.742194580654652E-5 7 3.2236183573648884
PIK3C3 3.743184209818482E-5 9 12.39018498575339
ACADVL 3.743859885700779E-5 8 7.807885862714782
HTT 3.7560633544459014E-5 15 39.8981988289017
DMGDH 3.7641494195724844E-5 9 12.407764051643403
CCDC60 3.784612731494274E-5 8 7.8419609144225495
CMTM1 3.807628251390114E-5 7 3.2781761335604656
ERCC3 3.816106903084708E-5 9 12.450911224679947
FAM198B 3.843381918663797E-5 8 7.890459528582743
CLEC4A 3.854127305451561E-5 7 3.316379590509876
C5orf54 3.857650812365918E-5 8 7.902122881600832
CCDC77 3.884205421998434E-5 8 7.923714152246422
GNPTAB 3.910414225901329E-5 10 17.110614406918373
EPN3 3.9328873276504434E-5 8 7.962916291062307
ZNF471 3.94233495004772E-5 8 7.97046794158683
USH1C 3.957128749112571E-5 9 12.565123809456445
CEMP1 3.9719338497373635E-5 7 3.411143036775007
ZNF440 3.978072623569275E-5 8 7.9988709119483845
MYO7A 3.98507763858831E-5 12 26.33587712911465
OR4Q3 3.996375969442616E-5 7 3.4304518769522234
FAM57B 4.0170271990724306E-5 7 3.44667416664048
OR2T27 4.061722808760734E-5 7 3.481500482774254
OR2T11 4.065285088304883E-5 7 3.484259661663103
COL24A1 4.107129397968749E-5 11 21.847959371918055
MMP19 4.116949238329167E-5 8 8.106873994934176
CNGA4 4.1326653151464605E-5 8 8.118866054925038
LRRC43 4.1525410380342074E-5 8 8.13396697105689
ZNF546 4.192255042209065E-5 9 12.746792270171717
OR5AK2 4.220893949229126E-5 7 3.6024859161119447
ERAP2 4.229370424583528E-5 9 12.774534667202868
SNX19 4.263948528182776E-5 9 12.80016235636318
ADAMTS7 4.2648217064393175E-5 11 21.966541227351897
MFSD3 4.2788147970981494E-5 7 3.645382322725303
HS3ST6 4.279830201983964E-5 7 3.6461291457360097
TAS2R46 4.3042728902482404E-5 7 3.664053302183338
DLGAP5 4.305211255517283E-5 9 12.830473793041858
MC1R 4.353998939819971E-5 7 3.7002060395241045
STX10 4.358652005609599E-5 7 3.703567845975315
TNFRSF13B 4.3852911652212827E-5 7 3.722745628628547
CEACAM4 4.406420445304303E-5 7 3.737874135304806
ELP2 4.41753017230582E-5 9 12.911534002267064
SRRD 4.46654982059749E-5 7 3.7805329170755844
EPHA10 4.473963880014723E-5 9 12.951487412005429
MYOC 4.485245353660704E-5 8 8.376546695587376
CLCNKA 4.497031314902088E-5 8 8.384806375217345
ERV3-1 4.511860119262615E-5 8 8.395167803011649
ZNF600 4.5481067955746675E-5 8 8.420352019048774
CFHR5 4.5603364148707245E-5 8 8.428803906214412
DYTN 4.573582355875775E-5 8 8.437932642849358
ZNF233 4.5844706245607416E-5 8 8.445416761026884
PAPSS2 4.6737836490935285E-5 8 8.506144083965612
CD38 4.7381026142233824E-5 7 3.9662953002375545
NTHL1 4.7405907159691534E-5 7 3.9679476619534135
ENPEP 4.788343653968721E-5 9 13.165228114860954
CMYA5 4.789097018062035E-5 17 49.82866089048184
WDR5B 4.7904119644320886E-5 7 4.000852937683617
FSCN3 4.812351628257995E-5 8 8.598102170829256
CORIN 4.8425699522563326E-5 9 13.200671308058684
ACOX2 4.898905608715213E-5 8 8.654208136572247
ZNF180 4.931213118838193E-5 8 8.674896803282778
ADAM28 4.9569177093706134E-5 8 8.691260589769266
LINS 4.96224327428525E-5 8 8.694640282308198
CARD14 4.967361096483324E-5 9 13.280751924668545
DDX59 4.998615186543063E-5 8 8.717625985452262
SLC10A2 5.0119439762531273E-5 7 4.143140234471772
ZNF429 5.0364842033780966E-5 8 8.741380768709572
FANCC 5.0629564895689476E-5 8 8.757880691779395
GBP1 5.092871459537191E-5 8 8.776422898282846
C11orf65 5.1115202536328205E-5 7 4.205059755813653
KIAA0020 5.1905234398733596E-5 8 8.836201368035171
TMPRSS9 5.1947467438433564E-5 9 13.421628464631986
ERCC6 5.2428091478834416E-5 11 22.61634946985641
C2orf16 5.269186892658787E-5 12 27.215012452546933
TMCO4 5.297816101618032E-5 8 8.900598432923495
CCDC147 5.365902623120758E-5 9 13.523658262359827
TIGD7 5.4051944595033805E-5 8 8.963754268328913
ANKAR 5.406398824779146E-5 10 18.130189897662913
OR2T1 5.4381110884592476E-5 7 4.39999630527785
ZNF684 5.452615825667349E-5 7 4.408380121898235
KIAA0319 5.4635779266529426E-5 9 13.5804358980952
NAALADL1 5.600844176366899E-5 8 9.075667827704155
LGALS8 5.621159018715809E-5 7 4.50419610920997
ACSM3 5.637186404362386E-5 8 9.096024750246372
MYO7B 5.638286285582224E-5 12 27.428107605848695
C18orf54 5.64087844239732E-5 7 4.515218276992468
ZNF480 5.649535429713258E-5 8 9.102912136042466
C11orf49 5.6658695963823354E-5 7 4.529131851682269
EDEM1 5.678982454958802E-5 8 9.119274979663082
PRR25 5.692225901845502E-5 7 4.543739130797166
CD1A 5.6960131827129186E-5 7 4.545832570956608
FAM200A 5.719088619247343E-5 7 4.558557646931374
ZNF547 5.7685714800812644E-5 7 4.58567302863824
ZNF799 5.8813234716542095E-5 8 9.229466690229286
TOR3A 5.9289239994311195E-5 7 4.6719709579321504
PCDHB8 5.954164483217479E-5 8 9.268209030599639
CCDC74B 5.988786162920036E-5 7 4.703590384457415
OR8K3 6.002896262978568E-5 7 4.710997362941564
HAO1 6.014399283205953E-5 7 4.7170229065999605
ELMO3 6.0965302562117426E-5 8 9.342580223202086
AGL 6.099041157769084E-5 11 23.09247787240234
ABCG2 6.106432946381915E-5 8 9.347688557983965
MUC21 6.116342142940768E-5 7 4.769924761489107
HPR 6.170144506021836E-5 7 4.797490393977762
PABPC1 6.18894484315649E-5 8 9.38993331143595
SERPINA3 6.193634603465511E-5 7 4.809450246363231
PRB4 6.19407632635851E-5 7 4.809674712387017
FAM188B 6.195131819887108E-5 8 9.393078210034016
ALOX15 6.277451287850597E-5 8 9.434625663147202
TGM4 6.347825320199833E-5 8 9.469714446970393
AVEN 6.351982937922082E-5 7 4.888908063396299
DMRTA2 6.417880463540027E-5 7 4.921392796919642
TTC22 6.450089111283261E-5 7 4.937149167405462
ZNF221 6.487634793088081E-5 8 9.538284592710522
SERPINI2 6.522085274391044E-5 7 4.972086847987349
SH3RF2 6.536099364168934E-5 8 9.561709830299543
WHAMM 6.630196673304573E-5 8 9.60669966950773
ADAM20 6.689186595460892E-5 8 9.634579513390058
DUSP27 6.719605046208449E-5 9 14.231727175379008
IFT74 6.733925983539491E-5 8 9.65556081522826
CRYZ 6.764247990889425E-5 7 5.086834538238012
POLA2 6.813089816285256E-5 8 9.692346801451759
NAT10 6.875356231092E-5 9 14.303849011445795
SLC2A8 6.876845260711322E-5 7 5.13879620040616
DZIP1L 6.891058616904564E-5 8 9.728162061764843
P2RY11 6.92895619283429E-5 7 5.162557168330782
ATP1A4 6.929693739975346E-5 9 14.328626588169673
ABCC3 6.940930790799931E-5 10 18.916593570416254
MYO1H 6.969936740419749E-5 9 14.346852252326705
ZNF474 6.97483367563455E-5 7 5.183328436931073
ZNF114 7.031912854306401E-5 7 5.208981435291636
ABCB5 7.09131917314898E-5 10 18.98406174222437
PROZ 7.190026744464461E-5 7 5.278969637520517
ZNF43 7.191050602255431E-5 8 9.862285011687844
SLC27A3 7.198429886737999E-5 8 9.865513247802763
GOT1L1 7.214872330937557E-5 7 5.289827281868275
UGGT2 7.265560732672431E-5 10 19.06046450246904
C9orf173 7.312208573704722E-5 7 5.332006559294389
ZNF506 7.322655970299746E-5 7 5.336500383672256
XRCC1 7.34694199619493E-5 8 9.929789209338947
CLYBL 7.367199059179927E-5 7 5.355588405308981
C16orf89 7.382802279479055E-5 7 5.3622475620975685
GNA14 7.390899068933535E-5 7 5.365697573445335
SPZ1 7.421197332969456E-5 7 5.378574103754152
LRRC23 7.434503510224581E-5 7 5.384212523493891
ITGAM 7.471467691892603E-5 9 14.565557505273482
ACSM2B 7.52741731094397E-5 8 10.006172439340343
ACADSB 7.578483492352069E-5 7 5.4445859451270735
ZNF234 7.595185969290912E-5 8 10.034382430011041
SYT15 7.729030892579879E-5 7 5.5064987806234935
RGS11 7.847260492351916E-5 7 5.554281315861745
YY1AP1 7.893268070764083E-5 8 10.155548201786186
ABHD1 7.899250061356395E-5 7 5.575065478322079
TAS1R1 7.956136211816535E-5 8 10.180518241805459
RNF175 7.981048216199457E-5 7 5.60749108010513
FSD2 7.981332239807542E-5 8 10.19047029256588
MMACHC 8.05410173692293E-5 7 5.636170530124101
DPP4 8.139447300176113E-5 8 10.252215179530477
MAP3K10 8.148000555774731E-5 8 10.25552099561623
ZNF235 8.195272738351937E-5 8 10.273729244465049
TACR3 8.231607004500535E-5 7 5.704785995336767
QPCT 8.237466847908783E-5 7 5.707025837847079
LIPH 8.307866556798418E-5 7 5.733811276170208
PHKB 8.319477285644584E-5 9 14.903941478564771
BGLAP 8.329038096820041E-5 6 1.1589549706637048
MPG 8.357123490183102E-5 7 5.752417773834587
TFB1M 8.362717634546451E-5 7 5.75452398890128
FCRL6 8.489740161645825E-5 7 5.80197300244771
XIRP1 8.493097760030282E-5 11 24.13468638538823
SETD6 8.50931701280886E-5 7 5.809222701496887
MMP10 8.572726320927813E-5 7 5.832590465183694
SEPT10 8.615159768611289E-5 7 5.8481318218302185
ITGAD 8.627062229862521E-5 9 15.018211788724642
SLC4A1AP 8.630595968550334E-5 8 10.436633592076229
ZNF25 8.647554172558617E-5 7 5.859944919203434
DIS3L 8.664061979973126E-5 9 15.031682131260272
PDIA2 8.695876985867603E-5 7 5.877484565993143
C9orf50 8.700978591554181E-5 7 5.879330596136808
GPR151 8.70535578187682E-5 7 5.880913632110227
TMPRSS6 8.739625455393913E-5 8 10.476147219870935
PCDHGA7 8.747519810302579E-5 8 10.478989066271296
FOCAD 8.752450926464164E-5 11 24.229364499112478
CYP4F3 8.860798108954499E-5 7 5.936620270890044
TRPM8 8.903913847048594E-5 9 15.117633219473253
PARK2 8.943392952762034E-5 7 5.965823934401078
FAM111B 8.947489357429834E-5 8 10.550132504800327
PRICKLE4 8.996033002331061E-5 7 5.9842958875414025
TUBB1 9.029241406346328E-5 7 5.995893554172951
CYP2D6 9.078155185908761E-5 7 6.0128987036401975
ZNF682 9.090756466633793E-5 7 6.017264768325639
SLC2A11 9.098873722180107E-5 7 6.020074014158968
ZNF555 9.177339393884069E-5 8 10.629968395060038
OTOS 9.187174352225151E-5 6 1.467605293609809
NUDT12 9.206620669090942E-5 7 6.057127847554247
SCN10A 9.207756722948562E-5 11 24.38898502884671
INVS 9.299466670614117E-5 9 15.254445537495092
MGAM 9.31990925652868E-5 11 24.427091504320572
TLR5 9.345306354519042E-5 8 10.68705547609659
ZNF208 9.402232358999933E-5 9 15.289037637087455
FCRL5 9.416690253560514E-5 8 10.711006766615098
INADL 9.422200299020144E-5 11 24.461449594224
ZNF585B 9.495637401138945E-5 8 10.737285227135729
FTCD 9.51372419355857E-5 7 6.160407658767582
FAM175A 9.57264587516826E-5 7 6.179841537451313
SLC7A13 9.626300867854883E-5 7 6.197434558654546
SLC4A9 9.73876703930909E-5 8 10.816862477012451
AHSA2 9.805386664358599E-5 6 1.6725863220812855
SLC2A7 9.816583258761842E-5 7 6.259045644908948
PPL 9.847928976677645E-5 11 24.600549122616293
CHIT1 9.850214447178528E-5 7 6.2698107075746075
ZNF277 9.855403615326244E-5 7 6.271468443512035
PDZD3 9.876540347271149E-5 7 6.2782117958088115
PPP1R36 9.896700779334263E-5 7 6.28463024237479
CYP2A6 9.90816414222078E-5 7 6.288273988245139
DYRK4 9.91511542912765E-5 7 6.29048147263456
OLFML1 9.926024373924163E-5 7 6.293942652149762
DFNA5 9.932878116237149E-5 7 6.296115255967407
STON1-GTF2A1L 9.934232824471015E-5 9 15.462278919797782
ATP9B 9.948746293534937E-5 9 15.466874050800698
DPH1 1.0028874761996835E-4 7 6.3263891960725545
AMZ1 1.0040280215832905E-4 7 6.32996679770779
GRAMD1C 1.0152049460155874E-4 8 10.947679687849389
CHRND 1.0185924306200671E-4 7 6.375297742316079
SLC15A3 1.0277060117537758E-4 7 6.403334789099616
KCNU1 1.0311877425213636E-4 9 15.579714821168373
GP5 1.0323751531506097E-4 7 6.417602787172276
ZNF222 1.046215992645221E-4 7 6.459521678070111
LRIT2 1.0506703093689583E-4 7 6.472894321600775
IFI44 1.0521327417826403E-4 7 6.477272443077444
DCST2 1.0521512992296396E-4 8 11.060195162463792
ANGPTL3 1.0737937265953705E-4 7 6.541416440354046
ENGASE 1.0785978049202017E-4 8 11.138334445605764
LILRA4 1.079414594481594E-4 7 6.557849935502014
GSDMC 1.081993745203995E-4 7 6.5653618720381335
AMDHD2 1.0837704329062176E-4 7 6.570526177550004
AADACL2 1.0843804253313817E-4 7 6.57229729314659
SPNS3 1.0863450831466848E-4 7 6.577994921738879
QRFPR 1.0893440565925885E-4 7 6.586672292737911
BCAS1 1.0920183494599945E-4 7 6.594390094108728
FUCA1 1.095737917939915E-4 7 6.605093116084374
GALNTL5 1.0984478695279866E-4 7 6.612868124573124
ZNF662 1.0987234680359328E-4 7 6.613657757992267
SIAE 1.109916528750246E-4 7 6.645561415515664
PRSS36 1.1113934648023347E-4 8 11.23261429489769
ZSCAN30 1.112971942504843E-4 7 6.6542143968915415
TMEM52 1.1137662473498102E-4 6 2.0735927885973333
ZNF695 1.1199371034443443E-4 7 6.673851385506471
CASC1 1.1200634358979497E-4 8 11.25707363057312
DHX34 1.1284227615883509E-4 9 15.863345190288957
SLC22A1 1.1322670328861147E-4 7 6.708315803919233
CPVL 1.1337464754500259E-4 7 6.712425878973608
EMR1 1.1359976694983477E-4 8 11.301536900875828
